customer_id,campaign_id,channel,acquisition_date,first_purchase_value,email,city,age_group,is_repeat_customer,total_lifetime_value,total_orders
CUST_001161,CAMP_1009,Meta Feed,2024-05-26,962.27,ktoor@example.org,Pune,55+,False,962.27,1
CUST_001162,CAMP_1009,Meta Feed,2024-05-27,6470.77,gbhat@example.org,Kolkata,55+,True,6470.77,1
CUST_001163,CAMP_1009,Meta Feed,2024-05-28,5091.96,keya73@example.com,Chennai,55+,False,5091.96,1
CUST_001164,CAMP_1009,Meta Feed,2024-05-28,7732.94,warhi93@example.com,Kolkata,55+,False,7732.94,1
CUST_001165,CAMP_1009,Meta Feed,2024-05-28,4827.59,luthraabha@example.org,Chennai,55+,False,4827.59,1
CUST_001166,CAMP_1009,Meta Feed,2024-05-29,6144.76,dayitagoel@example.org,Chennai,55+,False,6144.76,1
CUST_001167,CAMP_1009,Meta Feed,2024-05-29,3602.61,indali12@example.com,Ahmedabad,55+,False,3602.61,1
CUST_001168,CAMP_1009,Meta Feed,2024-05-30,3340.69,ishaan29@example.org,Kolkata,55+,False,3340.69,1
CUST_001169,CAMP_1009,Meta Feed,2024-05-30,2403.36,shivanidey@example.net,Ahmedabad,55+,False,2403.36,1
CUST_001170,CAMP_1009,Meta Feed,2024-05-31,3211.13,gopal62@example.net,Kolkata,55+,True,3211.13,1
CUST_001171,CAMP_1009,Meta Feed,2024-06-01,2355.91,dadatriya@example.org,Chennai,55+,False,2355.91,1
CUST_001172,CAMP_1009,Meta Feed,2024-06-01,6127.8,xshere@example.net,Ahmedabad,55+,True,6127.8,1
CUST_001173,CAMP_1009,Meta Feed,2024-06-01,5981.81,farissoni@example.org,Delhi,55+,False,5981.81,1
CUST_001174,CAMP_1009,Meta Feed,2024-06-02,3284.57,bachittar34@example.org,Mumbai,55+,False,3284.57,1
CUST_001175,CAMP_1009,Meta Feed,2024-06-02,4954.26,nathanhans@example.com,Chennai,55+,True,4954.26,1
CUST_001176,CAMP_1009,Meta Feed,2024-06-03,5387.39,gopal26@example.net,Kolkata,55+,False,5387.39,1
CUST_001177,CAMP_1009,Meta Feed,2024-06-03,6856.12,utkarsh21@example.net,Delhi,55+,False,6856.12,1
CUST_001178,CAMP_1009,Meta Feed,2024-06-03,7355.02,johalanvi@example.org,Bangalore,55+,True,7355.02,1
CUST_001179,CAMP_1009,Meta Feed,2024-06-04,5307.09,nazarethlogan@example.com,Mumbai,55+,False,5307.09,1
CUST_001180,CAMP_1009,Meta Feed,2024-06-04,5034.37,masonoza@example.net,Mumbai,55+,True,5034.37,1
CUST_001181,CAMP_1009,Meta Feed,2024-06-04,4863.91,berajagat@example.org,Hyderabad,55+,True,4863.91,1
CUST_001182,CAMP_1009,Meta Feed,2024-06-05,6778.4,deyrajeshri@example.net,Hyderabad,55+,True,6778.4,1
CUST_001183,CAMP_1009,Meta Feed,2024-06-05,3893.09,priya19@example.org,Delhi,55+,True,3893.09,1
CUST_001184,CAMP_1009,Meta Feed,2024-06-05,7421.45,tanmayisarin@example.net,Ahmedabad,55+,False,7421.45,1
CUST_001185,CAMP_1009,Meta Feed,2024-06-06,4102.35,ekrish@example.com,Hyderabad,55+,False,4102.35,1
CUST_001186,CAMP_1009,Meta Feed,2024-06-06,7834.51,lilaprabhakar@example.net,Delhi,55+,False,7834.51,1
CUST_001187,CAMP_1009,Meta Feed,2024-06-06,1026.38,dominic45@example.com,Hyderabad,55+,False,1026.38,1
CUST_001188,CAMP_1009,Meta Feed,2024-06-07,7315.13,lilamore@example.org,Chennai,55+,False,7315.13,1
CUST_001189,CAMP_1009,Meta Feed,2024-06-07,2781.58,patlahema@example.net,Hyderabad,55+,False,2781.58,1
CUST_001190,CAMP_1009,Meta Feed,2024-06-07,5284.18,jackson10@example.net,Hyderabad,55+,True,5284.18,1
CUST_001191,CAMP_1009,Meta Feed,2024-06-08,5164.91,saninoah@example.org,Chennai,55+,True,5164.91,1
CUST_001192,CAMP_1009,Meta Feed,2024-06-08,5805.29,yash14@example.net,Delhi,55+,False,5805.29,1
CUST_001193,CAMP_1009,Meta Feed,2024-06-09,785.66,abobal@example.org,Ahmedabad,55+,True,785.66,1
CUST_001194,CAMP_1009,Meta Feed,2024-06-09,4024.34,rajataramakrishnan@example.com,Mumbai,55+,True,4024.34,1
CUST_001195,CAMP_1009,Meta Feed,2024-06-09,5190.23,harshilsur@example.com,Mumbai,55+,False,5190.23,1
CUST_001196,CAMP_1009,Meta Feed,2024-06-10,4356.43,xsachar@example.com,Delhi,55+,False,4356.43,1
CUST_001197,CAMP_1009,Meta Feed,2024-06-10,4788.51,pmody@example.org,Ahmedabad,55+,False,4788.51,1
CUST_001198,CAMP_1009,Meta Feed,2024-06-10,7980.08,chamelijha@example.net,Mumbai,55+,True,7980.08,1
CUST_001199,CAMP_1009,Meta Feed,2024-06-11,7894.86,bparekh@example.com,Mumbai,55+,True,7894.86,1
CUST_001200,CAMP_1009,Meta Feed,2024-06-11,2434.32,yashodamukhopadhyay@example.com,Pune,55+,True,2434.32,1
CUST_001201,CAMP_1009,Meta Feed,2024-06-11,5873.11,lilasandhu@example.net,Mumbai,55+,False,5873.11,1
CUST_001202,CAMP_1009,Meta Feed,2024-06-12,6542.82,bkrish@example.com,Bangalore,55+,False,6542.82,1
CUST_001203,CAMP_1009,Meta Feed,2024-06-12,1200.63,rakshadara@example.org,Kolkata,55+,False,1200.63,1
CUST_001204,CAMP_1009,Meta Feed,2024-06-12,6259.23,fyadav@example.org,Ahmedabad,55+,False,6259.23,1
CUST_001205,CAMP_1009,Meta Feed,2024-06-13,2642.23,rajfarhan@example.org,Mumbai,55+,True,2642.23,1
CUST_001206,CAMP_1009,Meta Feed,2024-06-13,2806.38,elijahrajan@example.com,Pune,55+,False,2806.38,1
CUST_001207,CAMP_1009,Meta Feed,2024-06-14,4130.77,kyadav@example.net,Ahmedabad,55+,False,4130.77,1
CUST_001208,CAMP_1009,Meta Feed,2024-06-14,4892.17,lavanya86@example.net,Pune,55+,False,4892.17,1
CUST_001209,CAMP_1009,Meta Feed,2024-06-14,4049.51,rudra88@example.net,Mumbai,55+,False,4049.51,1
CUST_001210,CAMP_1009,Meta Feed,2024-06-15,2218.78,urishilla45@example.com,Bangalore,55+,True,2218.78,1
CUST_001211,CAMP_1009,Meta Feed,2024-06-15,3198.78,divyasamra@example.com,Delhi,55+,False,3198.78,1
CUST_001212,CAMP_1009,Meta Feed,2024-06-16,7762.6,barkhaahluwalia@example.org,Kolkata,55+,True,7762.6,1
CUST_001213,CAMP_1009,Meta Feed,2024-06-16,1663.39,bkeer@example.net,Bangalore,55+,False,1663.39,1
CUST_001214,CAMP_1009,Meta Feed,2024-06-16,2119.27,rajeshri27@example.com,Pune,55+,False,2119.27,1
CUST_001215,CAMP_1009,Meta Feed,2024-06-17,7132.97,nimrat36@example.net,Chennai,55+,False,7132.97,1
CUST_001216,CAMP_1009,Meta Feed,2024-06-17,3858.29,gnair@example.net,Chennai,55+,False,3858.29,1
CUST_001217,CAMP_1009,Meta Feed,2024-06-17,2192.31,tarak88@example.org,Ahmedabad,55+,False,2192.31,1
CUST_001218,CAMP_1009,Meta Feed,2024-06-18,3784.33,harita16@example.org,Mumbai,55+,False,3784.33,1
CUST_001219,CAMP_1009,Meta Feed,2024-06-18,6336.63,salvicharan@example.com,Mumbai,55+,False,6336.63,1
CUST_001220,CAMP_1009,Meta Feed,2024-06-18,876.8,kumaryadavi@example.org,Mumbai,55+,False,876.8,1
CUST_001221,CAMP_1009,Meta Feed,2024-06-19,6790.35,pranit90@example.net,Ahmedabad,55+,False,6790.35,1
CUST_001222,CAMP_1009,Meta Feed,2024-06-19,6218.5,samraayushman@example.org,Delhi,55+,False,6218.5,1
CUST_001223,CAMP_1009,Meta Feed,2024-06-19,2506.13,naikupasna@example.net,Bangalore,55+,True,2506.13,1
CUST_001224,CAMP_1009,Meta Feed,2024-06-20,5188.89,devikaparmer@example.net,Pune,55+,False,5188.89,1
CUST_001225,CAMP_1009,Meta Feed,2024-06-21,2298.62,aarini43@example.com,Chennai,55+,True,2298.62,1
CUST_001226,CAMP_1009,Meta Feed,2024-06-21,4861.22,hrout@example.com,Mumbai,55+,True,4861.22,1
CUST_001227,CAMP_1009,Meta Feed,2024-06-22,1999.54,wmadan@example.org,Ahmedabad,55+,True,1999.54,1
CUST_001228,CAMP_1009,Meta Feed,2024-06-22,1137.89,parekhjai@example.com,Hyderabad,55+,False,1137.89,1
CUST_001229,CAMP_1009,Meta Feed,2024-06-22,7576.03,ramisaac@example.com,Delhi,55+,False,7576.03,1
CUST_001230,CAMP_1009,Meta Feed,2024-06-24,4119.47,poojatandon@example.org,Mumbai,55+,False,4119.47,1
CUST_001231,CAMP_1009,Meta Feed,2024-06-24,4816.35,jeevika61@example.com,Kolkata,55+,True,4816.35,1
CUST_001232,CAMP_1009,Meta Feed,2024-06-24,7596.87,nathekta@example.com,Hyderabad,55+,False,7596.87,1
CUST_001233,CAMP_1009,Meta Feed,2024-06-25,3105.42,ogaba@example.net,Delhi,55+,False,3105.42,1
CUST_001234,CAMP_1009,Meta Feed,2024-06-25,7499.32,gourekansh@example.net,Pune,55+,False,7499.32,1
CUST_001235,CAMP_1009,Meta Feed,2024-06-25,4287.04,naksh59@example.com,Ahmedabad,55+,False,4287.04,1
CUST_001236,CAMP_1009,Meta Feed,2024-06-26,1259.46,palldevansh@example.com,Bangalore,55+,True,1259.46,1
CUST_001237,CAMP_1009,Meta Feed,2024-06-26,5426.83,zbedi@example.net,Kolkata,55+,True,5426.83,1
CUST_001238,CAMP_1009,Meta Feed,2024-06-26,7477.44,avi90@example.com,Chennai,55+,False,7477.44,1
CUST_001239,CAMP_1010,Google Search,2024-08-19,5652.97,wradhakrishnan@example.org,Ahmedabad,45-54,False,5652.97,1
CUST_001240,CAMP_1010,Google Search,2024-08-19,4061.04,balvihaan@example.com,Delhi,45-54,False,4061.04,1
CUST_001241,CAMP_1010,Google Search,2024-08-19,6199.8,nadigwyatt@example.net,Mumbai,45-54,True,6199.8,1
CUST_001242,CAMP_1010,Google Search,2024-08-20,1424.22,cdate@example.org,Kolkata,45-54,False,1424.22,1
CUST_001243,CAMP_1010,Google Search,2024-08-20,4330.4,yoshita05@example.net,Hyderabad,45-54,False,4330.4,1
CUST_001244,CAMP_1010,Google Search,2024-08-20,4130.77,brijeshmall@example.net,Pune,45-54,False,4130.77,1
CUST_001245,CAMP_1010,Google Search,2024-08-21,5138.32,pallavi34@example.net,Kolkata,45-54,True,5138.32,1
CUST_001246,CAMP_1010,Google Search,2024-08-21,5868.99,yamini51@example.org,Hyderabad,45-54,False,5868.99,1
CUST_001247,CAMP_1010,Google Search,2024-08-22,3582.53,ykata@example.org,Ahmedabad,45-54,False,3582.53,1
CUST_001248,CAMP_1010,Google Search,2024-08-22,538.87,lsane@example.com,Bangalore,45-54,False,538.87,1
CUST_001249,CAMP_1010,Google Search,2024-08-23,6132.47,omyachopra@example.org,Mumbai,45-54,False,6132.47,1
CUST_001250,CAMP_1010,Google Search,2024-08-23,4074.99,qadimmammen@example.org,Ahmedabad,45-54,False,4074.99,1
CUST_001251,CAMP_1010,Google Search,2024-08-23,3147.21,vihaanpandey@example.org,Hyderabad,45-54,False,3147.21,1
CUST_001252,CAMP_1010,Google Search,2024-08-25,699.01,larora@example.com,Pune,45-54,False,699.01,1
CUST_001253,CAMP_1010,Google Search,2024-08-25,1561.47,bhavna34@example.com,Bangalore,45-54,False,1561.47,1
CUST_001254,CAMP_1010,Google Search,2024-08-25,4208.31,tanayhans@example.net,Ahmedabad,45-54,False,4208.31,1
CUST_001255,CAMP_1010,Google Search,2024-08-26,3492.88,charles75@example.com,Hyderabad,45-54,True,3492.88,1
CUST_001256,CAMP_1010,Google Search,2024-08-26,5388.91,gaurav46@example.org,Kolkata,45-54,False,5388.91,1
CUST_001257,CAMP_1010,Google Search,2024-08-27,1884.36,tchaudhry@example.net,Mumbai,45-54,False,1884.36,1
CUST_001258,CAMP_1010,Google Search,2024-08-28,1357.73,chaitanyadivan@example.org,Kolkata,45-54,False,1357.73,1
CUST_001259,CAMP_1010,Google Search,2024-08-28,5421.68,xkari@example.com,Delhi,45-54,True,5421.68,1
CUST_001260,CAMP_1010,Google Search,2024-08-28,5319.93,caleb95@example.org,Bangalore,45-54,False,5319.93,1
CUST_001261,CAMP_1010,Google Search,2024-08-29,4472.43,dhareiravati@example.org,Pune,45-54,True,4472.43,1
CUST_001262,CAMP_1010,Google Search,2024-08-29,2625.72,warindernarang@example.net,Pune,45-54,False,2625.72,1
CUST_001263,CAMP_1010,Google Search,2024-08-29,7900.97,anitasoman@example.org,Bangalore,45-54,False,7900.97,1
CUST_001264,CAMP_1010,Google Search,2024-08-30,3520.65,rattiwarjas@example.com,Bangalore,45-54,False,3520.65,1
CUST_001265,CAMP_1010,Google Search,2024-08-30,4749.03,sanya37@example.com,Pune,45-54,False,4749.03,1
CUST_001266,CAMP_1010,Google Search,2024-08-31,4236.04,obhatti@example.net,Pune,45-54,False,4236.04,1
CUST_001267,CAMP_1010,Google Search,2024-09-02,3753.94,upkaardani@example.com,Bangalore,45-54,False,3753.94,1
CUST_001268,CAMP_1010,Google Search,2024-09-02,3462.1,ekavirkeer@example.org,Kolkata,45-54,False,3462.1,1
CUST_001269,CAMP_1010,Google Search,2024-09-02,7663.5,jagdishkant@example.net,Hyderabad,45-54,False,7663.5,1
CUST_001270,CAMP_1010,Google Search,2024-09-03,963.47,anthonybabu@example.com,Delhi,45-54,False,963.47,1
CUST_001271,CAMP_1010,Google Search,2024-09-03,1031.02,misranetra@example.com,Bangalore,45-54,False,1031.02,1
CUST_001272,CAMP_1010,Google Search,2024-09-04,3345.5,gbera@example.org,Delhi,45-54,False,3345.5,1
CUST_001273,CAMP_1010,Google Search,2024-09-04,3914.46,faqid06@example.com,Hyderabad,45-54,False,3914.46,1
CUST_001274,CAMP_1010,Google Search,2024-09-04,5783.96,lallaadvay@example.org,Mumbai,45-54,False,5783.96,1
CUST_001275,CAMP_1010,Google Search,2024-09-05,6460.07,jkuruvilla@example.org,Chennai,45-54,True,6460.07,1
CUST_001276,CAMP_1010,Google Search,2024-09-05,7531.34,tkothari@example.net,Hyderabad,45-54,False,7531.34,1
CUST_001277,CAMP_1010,Google Search,2024-09-05,6454.17,vmenon@example.org,Bangalore,45-54,True,6454.17,1
CUST_001278,CAMP_1010,Google Search,2024-09-06,2679.9,andrewmallick@example.com,Ahmedabad,45-54,False,2679.9,1
CUST_001279,CAMP_1010,Google Search,2024-09-06,2533.18,pranitbalasubramanian@example.net,Chennai,45-54,False,2533.18,1
CUST_001280,CAMP_1010,Google Search,2024-09-06,3581.29,bordeamruta@example.org,Kolkata,45-54,False,3581.29,1
CUST_001281,CAMP_1010,Google Search,2024-09-07,825.37,yuvrajpathak@example.net,Hyderabad,45-54,True,825.37,1
CUST_001282,CAMP_1010,Google Search,2024-09-08,2647.82,vkari@example.com,Chennai,45-54,True,2647.82,1
CUST_001283,CAMP_1010,Google Search,2024-09-08,850.39,jyoti60@example.org,Chennai,45-54,False,850.39,1
CUST_001284,CAMP_1010,Google Search,2024-09-08,1380.54,ekantikakeer@example.org,Kolkata,45-54,False,1380.54,1
CUST_001285,CAMP_1010,Google Search,2024-09-09,1009.08,aggarwalyashasvi@example.org,Pune,45-54,False,1009.08,1
CUST_001286,CAMP_1010,Google Search,2024-09-09,3048.37,lajitavasa@example.net,Chennai,45-54,False,3048.37,1
CUST_001287,CAMP_1010,Google Search,2024-09-09,6652.01,wyatt57@example.org,Pune,45-54,True,6652.01,1
CUST_001288,CAMP_1010,Google Search,2024-09-10,3065.54,varmanaveen@example.org,Kolkata,45-54,False,3065.54,1
CUST_001289,CAMP_1010,Google Search,2024-09-10,3148.53,igulati@example.org,Mumbai,45-54,False,3148.53,1
CUST_001290,CAMP_1010,Google Search,2024-09-11,1648.05,kabir42@example.net,Hyderabad,45-54,False,1648.05,1
CUST_001291,CAMP_1010,Google Search,2024-09-12,7665.45,zinalbumb@example.org,Hyderabad,45-54,False,7665.45,1
CUST_001292,CAMP_1010,Google Search,2024-09-12,5800.57,anusha62@example.net,Pune,45-54,False,5800.57,1
CUST_001293,CAMP_1010,Google Search,2024-09-12,6901.04,asood@example.org,Ahmedabad,45-54,False,6901.04,1
CUST_001294,CAMP_1010,Google Search,2024-09-13,3783.24,edwinbhanumati@example.com,Ahmedabad,45-54,True,3783.24,1
CUST_001295,CAMP_1010,Google Search,2024-09-13,6578.72,zayyannarang@example.org,Mumbai,45-54,False,6578.72,1
CUST_001296,CAMP_1010,Google Search,2024-09-14,4889.68,jhaveriranbir@example.net,Hyderabad,45-54,False,4889.68,1
CUST_001297,CAMP_1010,Google Search,2024-09-14,7337.03,kritikabadami@example.net,Mumbai,45-54,False,7337.03,1
CUST_001298,CAMP_1010,Google Search,2024-09-14,5188.69,kalpitrandhawa@example.com,Hyderabad,45-54,False,5188.69,1
CUST_001299,CAMP_1010,Google Search,2024-09-15,7701.7,yochana78@example.net,Chennai,45-54,False,7701.7,1
CUST_001300,CAMP_1010,Google Search,2024-09-16,6639.56,anikakale@example.org,Ahmedabad,45-54,False,6639.56,1
CUST_001301,CAMP_1010,Google Search,2024-09-16,572.21,sameshgupta@example.net,Bangalore,45-54,False,572.21,1
CUST_001302,CAMP_1010,Google Search,2024-09-17,4219.11,devika35@example.net,Mumbai,45-54,False,4219.11,1
CUST_001303,CAMP_1010,Google Search,2024-09-17,6079.5,netra96@example.com,Hyderabad,45-54,False,6079.5,1
CUST_001304,CAMP_1010,Google Search,2024-09-17,3850.54,ezachariah@example.org,Kolkata,45-54,False,3850.54,1
CUST_001305,CAMP_1011,Email,2024-05-21,730.61,ekani88@example.org,Bangalore,35-44,False,730.61,1
CUST_001306,CAMP_1011,Email,2024-05-21,6965.46,meera26@example.com,Delhi,35-44,False,6965.46,1
CUST_001307,CAMP_1011,Email,2024-05-21,5330.77,ekaraj68@example.net,Mumbai,35-44,False,5330.77,1
CUST_001308,CAMP_1011,Email,2024-05-22,4930.16,girikzacharia@example.com,Ahmedabad,35-44,False,4930.16,1
CUST_001309,CAMP_1011,Email,2024-05-22,3357.67,girish83@example.net,Kolkata,35-44,False,3357.67,1
CUST_001310,CAMP_1011,Email,2024-05-22,1023.41,qasimsaha@example.com,Kolkata,35-44,False,1023.41,1
CUST_001311,CAMP_1011,Email,2024-05-23,6568.36,tpatla@example.com,Delhi,35-44,False,6568.36,1
CUST_001312,CAMP_1011,Email,2024-05-23,3013.39,rsodhi@example.org,Pune,35-44,False,3013.39,1
CUST_001313,CAMP_1011,Email,2024-05-23,664.73,warda98@example.net,Hyderabad,35-44,False,664.73,1
CUST_001314,CAMP_1011,Email,2024-05-24,1350.46,anyanarayanan@example.com,Pune,35-44,False,1350.46,1
CUST_001315,CAMP_1011,Email,2024-05-24,7234.6,iiyer@example.org,Mumbai,35-44,False,7234.6,1
CUST_001316,CAMP_1011,Email,2024-05-24,1092.98,yashviparsa@example.net,Delhi,35-44,False,1092.98,1
CUST_001317,CAMP_1011,Email,2024-05-25,2812.72,balannilima@example.org,Pune,35-44,False,2812.72,1
CUST_001318,CAMP_1011,Email,2024-05-25,4578.17,krishnaidu@example.org,Chennai,35-44,False,4578.17,1
CUST_001319,CAMP_1011,Email,2024-05-25,2044.79,kavya19@example.com,Bangalore,35-44,False,2044.79,1
CUST_001320,CAMP_1011,Email,2024-05-26,4935.26,sarrafaadhya@example.net,Kolkata,35-44,False,4935.26,1
CUST_001321,CAMP_1011,Email,2024-05-26,7555.92,hkannan@example.org,Ahmedabad,35-44,True,7555.92,1
CUST_001322,CAMP_1011,Email,2024-05-26,7363.35,arjunbera@example.org,Hyderabad,35-44,True,7363.35,1
CUST_001323,CAMP_1011,Email,2024-05-27,3916.44,voraudyati@example.com,Ahmedabad,35-44,True,3916.44,1
CUST_001324,CAMP_1011,Email,2024-05-27,6747.32,abha63@example.net,Mumbai,35-44,False,6747.32,1
CUST_001325,CAMP_1011,Email,2024-05-27,7279.29,vaidyavasana@example.net,Chennai,35-44,False,7279.29,1
CUST_001326,CAMP_1011,Email,2024-05-28,7776.67,sudiksha06@example.com,Hyderabad,35-44,False,7776.67,1
CUST_001327,CAMP_1011,Email,2024-05-28,1122.17,xitikorpal@example.org,Chennai,35-44,False,1122.17,1
CUST_001328,CAMP_1011,Email,2024-05-28,7071.94,anamikamemon@example.org,Ahmedabad,35-44,False,7071.94,1
CUST_001329,CAMP_1011,Email,2024-05-29,4157.5,yug94@example.com,Mumbai,35-44,False,4157.5,1
CUST_001330,CAMP_1011,Email,2024-05-29,5779.83,harsh25@example.org,Delhi,35-44,False,5779.83,1
CUST_001331,CAMP_1011,Email,2024-05-29,2669.76,jonathandave@example.com,Bangalore,35-44,False,2669.76,1
CUST_001332,CAMP_1011,Email,2024-05-30,2049.7,ekantikasagar@example.net,Mumbai,35-44,False,2049.7,1
CUST_001333,CAMP_1011,Email,2024-05-30,785.53,idika07@example.org,Delhi,35-44,False,785.53,1
CUST_001334,CAMP_1011,Email,2024-05-30,5908.14,jchad@example.org,Hyderabad,35-44,False,5908.14,1
CUST_001335,CAMP_1011,Email,2024-05-31,2908.33,pillaideepa@example.net,Ahmedabad,35-44,False,2908.33,1
CUST_001336,CAMP_1011,Email,2024-05-31,4810.71,chaman36@example.net,Chennai,35-44,True,4810.71,1
CUST_001337,CAMP_1011,Email,2024-05-31,5873.06,manthanprasad@example.com,Mumbai,35-44,True,5873.06,1
CUST_001338,CAMP_1011,Email,2024-06-01,7685.78,diyanarain@example.com,Delhi,35-44,False,7685.78,1
CUST_001339,CAMP_1011,Email,2024-06-01,3076.81,ukohli@example.org,Ahmedabad,35-44,False,3076.81,1
CUST_001340,CAMP_1011,Email,2024-06-01,3083.19,norivyanjana@example.net,Kolkata,35-44,False,3083.19,1
CUST_001341,CAMP_1011,Email,2024-06-02,3036.71,qabilbali@example.org,Bangalore,35-44,False,3036.71,1
CUST_001342,CAMP_1011,Email,2024-06-02,6528.94,aashi69@example.com,Kolkata,35-44,True,6528.94,1
CUST_001343,CAMP_1011,Email,2024-06-02,6495.33,bishakhasubramaniam@example.net,Kolkata,35-44,False,6495.33,1
CUST_001344,CAMP_1011,Email,2024-06-03,4331.49,chakrabartianjali@example.org,Bangalore,35-44,False,4331.49,1
CUST_001345,CAMP_1011,Email,2024-06-03,603.04,narayananekavir@example.org,Hyderabad,35-44,False,603.04,1
CUST_001346,CAMP_1011,Email,2024-06-03,4339.56,wcomar@example.org,Hyderabad,35-44,False,4339.56,1
CUST_001347,CAMP_1011,Email,2024-06-04,3780.19,ycheema@example.com,Pune,35-44,False,3780.19,1
CUST_001348,CAMP_1011,Email,2024-06-04,2485.72,mannemanan@example.com,Hyderabad,35-44,True,2485.72,1
CUST_001349,CAMP_1011,Email,2024-06-04,1100.33,dgoswami@example.net,Bangalore,35-44,True,1100.33,1
CUST_001350,CAMP_1011,Email,2024-06-05,5651.68,bajwajack@example.net,Kolkata,35-44,False,5651.68,1
CUST_001351,CAMP_1011,Email,2024-06-05,4966.25,kantpranit@example.net,Delhi,35-44,False,4966.25,1
CUST_001352,CAMP_1011,Email,2024-06-05,1208.45,ijayakorpal@example.net,Mumbai,35-44,False,1208.45,1
CUST_001353,CAMP_1011,Email,2024-06-06,7989.16,aashi41@example.org,Hyderabad,35-44,True,7989.16,1
CUST_001354,CAMP_1011,Email,2024-06-06,5253.62,gagan10@example.net,Mumbai,35-44,True,5253.62,1
CUST_001355,CAMP_1011,Email,2024-06-06,3402.85,bakhshi28@example.net,Kolkata,35-44,False,3402.85,1
CUST_001356,CAMP_1011,Email,2024-06-07,5112.55,eratti@example.com,Chennai,35-44,False,5112.55,1
CUST_001357,CAMP_1011,Email,2024-06-07,7998.49,giriksaha@example.net,Bangalore,35-44,False,7998.49,1
CUST_001358,CAMP_1011,Email,2024-06-07,1435.98,faras86@example.org,Mumbai,35-44,False,1435.98,1
CUST_001359,CAMP_1011,Email,2024-06-08,7347.79,ckhare@example.org,Chennai,35-44,False,7347.79,1
CUST_001360,CAMP_1011,Email,2024-06-08,2643.42,krishna45@example.org,Kolkata,35-44,False,2643.42,1
CUST_001361,CAMP_1011,Email,2024-06-08,4063.46,darahardik@example.net,Bangalore,35-44,True,4063.46,1
CUST_001362,CAMP_1011,Email,2024-06-09,6307.03,rmurty@example.com,Pune,35-44,True,6307.03,1
CUST_001363,CAMP_1011,Email,2024-06-09,5290.3,gagan81@example.org,Mumbai,35-44,True,5290.3,1
CUST_001364,CAMP_1011,Email,2024-06-09,6860.54,jzachariah@example.org,Delhi,35-44,False,6860.54,1
CUST_001365,CAMP_1011,Email,2024-06-10,6766.6,saumya74@example.org,Delhi,35-44,True,6766.6,1
CUST_001366,CAMP_1011,Email,2024-06-10,3920.96,kbalan@example.org,Delhi,35-44,False,3920.96,1
CUST_001367,CAMP_1011,Email,2024-06-10,7291.04,xsarraf@example.com,Ahmedabad,35-44,False,7291.04,1
CUST_001368,CAMP_1011,Email,2024-06-11,5006.7,atwalfalguni@example.com,Chennai,35-44,False,5006.7,1
CUST_001369,CAMP_1011,Email,2024-06-11,7915.51,jananiwali@example.com,Ahmedabad,35-44,False,7915.51,1
CUST_001370,CAMP_1011,Email,2024-06-11,7567.13,ksandhu@example.com,Chennai,35-44,False,7567.13,1
CUST_001371,CAMP_1011,Email,2024-06-12,6564.85,waliekalinga@example.com,Ahmedabad,35-44,False,6564.85,1
CUST_001372,CAMP_1011,Email,2024-06-12,5282.05,chaudhuriharrison@example.org,Pune,35-44,False,5282.05,1
CUST_001373,CAMP_1011,Email,2024-06-12,2270.01,teerth36@example.net,Bangalore,35-44,False,2270.01,1
CUST_001374,CAMP_1011,Email,2024-06-13,6584.73,nishapatil@example.org,Pune,35-44,True,6584.73,1
CUST_001375,CAMP_1011,Email,2024-06-13,1189.24,bhavani82@example.com,Kolkata,35-44,False,1189.24,1
CUST_001376,CAMP_1011,Email,2024-06-13,3767.77,bimala11@example.org,Bangalore,35-44,False,3767.77,1
CUST_001377,CAMP_1011,Email,2024-06-14,5372.24,lwali@example.net,Delhi,35-44,False,5372.24,1
CUST_001378,CAMP_1011,Email,2024-06-14,2655.93,zbrar@example.net,Delhi,35-44,True,2655.93,1
CUST_001379,CAMP_1011,Email,2024-06-14,5563.35,girik03@example.net,Ahmedabad,35-44,False,5563.35,1
CUST_001380,CAMP_1011,Email,2024-06-15,3422.28,tanishprabhakar@example.net,Bangalore,35-44,False,3422.28,1
CUST_001381,CAMP_1011,Email,2024-06-15,2346.07,mandacharvi@example.org,Chennai,35-44,False,2346.07,1
CUST_001382,CAMP_1011,Email,2024-06-15,2762.07,bhavinisetty@example.net,Hyderabad,35-44,False,2762.07,1
CUST_001383,CAMP_1011,Email,2024-06-16,7213.22,esant@example.org,Pune,35-44,False,7213.22,1
CUST_001384,CAMP_1011,Email,2024-06-16,6241.35,naksh32@example.org,Bangalore,35-44,True,6241.35,1
CUST_001385,CAMP_1011,Email,2024-06-16,3181.51,bgarde@example.org,Ahmedabad,35-44,False,3181.51,1
CUST_001386,CAMP_1011,Email,2024-06-17,642.59,qkapadia@example.org,Kolkata,35-44,True,642.59,1
CUST_001387,CAMP_1011,Email,2024-06-17,3017.43,naikekapad@example.com,Hyderabad,35-44,False,3017.43,1
CUST_001388,CAMP_1011,Email,2024-06-17,6092.0,mandalgautam@example.com,Pune,35-44,False,6092.0,1
CUST_001389,CAMP_1011,Email,2024-06-18,6415.69,cmammen@example.org,Bangalore,35-44,False,6415.69,1
CUST_001390,CAMP_1011,Email,2024-06-18,5422.99,sankarjeet@example.org,Mumbai,35-44,False,5422.99,1
